,PREC,TA,Rg,VPD,RH,PA,TS_0.05,TS_0.15,TS_0.30,WFPS_0.05,WFPS_0.15,WFPS_0.30,target,veg.height,lai,.ploughing,.soilprep,.ploughing+soilprep,.Norg,.Nmin,.Norg+Nmin,.harvest,.sowing,.MGMT,.daynight,.timesince_PREC,.timesince_.MGMT,.timesince_.ploughing,.timesince_.soilprep,.timesince_.Norg,.timesince_.Nmin,.timesince_.harvest,.timesince_.sowing,.timesince_.ploughing+soilprep,.timesince_.Norg+Nmin,.PREC.r-mean6,.TA.r-mean6,.Rg.r-mean6,.VPD.r-mean6,.RH.r-mean6,.PA.r-mean6,.TS_0.05.r-mean6,.TS_0.15.r-mean6,.TS_0.30.r-mean6,.WFPS_0.05.r-mean6,.WFPS_0.15.r-mean6,.WFPS_0.30.r-mean6,..PREC.r-mean6+6,..PREC.r-mean6+12,..PREC.r-mean6+18,..PREC.r-mean6+24,..TA.r-mean6+6,..TA.r-mean6+12,..TA.r-mean6+18,..TA.r-mean6+24,..Rg.r-mean6+6,..Rg.r-mean6+12,..Rg.r-mean6+18,..Rg.r-mean6+24,..VPD.r-mean6+6,..VPD.r-mean6+12,..VPD.r-mean6+18,..VPD.r-mean6+24,..RH.r-mean6+6,..RH.r-mean6+12,..RH.r-mean6+18,..RH.r-mean6+24,..PA.r-mean6+6,..PA.r-mean6+12,..PA.r-mean6+18,..PA.r-mean6+24,..TS_0.05.r-mean6+6,..TS_0.05.r-mean6+12,..TS_0.05.r-mean6+18,..TS_0.05.r-mean6+24,..TS_0.15.r-mean6+6,..TS_0.15.r-mean6+12,..TS_0.15.r-mean6+18,..TS_0.15.r-mean6+24,..TS_0.30.r-mean6+6,..TS_0.30.r-mean6+12,..TS_0.30.r-mean6+18,..TS_0.30.r-mean6+24,..WFPS_0.05.r-mean6+6,..WFPS_0.05.r-mean6+12,..WFPS_0.05.r-mean6+18,..WFPS_0.05.r-mean6+24,..WFPS_0.15.r-mean6+6,..WFPS_0.15.r-mean6+12,..WFPS_0.15.r-mean6+18,..WFPS_0.15.r-mean6+24,..WFPS_0.30.r-mean6+6,..WFPS_0.30.r-mean6+12,..WFPS_0.30.r-mean6+18,..WFPS_0.30.r-mean6+24,.DOY,.WEEK,.MONTH,.HOUR
2019-05-17 20:45:00,0.0,10.5,0.0,27.006,97.8666633333333,95.1566666666667,14.2,14.2333333333333,12.9666666666667,,51.0843324263039,52.7205962585034,1.29483,5.77738063953125,0.312390977443609,0,0,0,0,0,0,0,0,0,0.0,4.0,1154,1178,1178,1178,1178,1178,1154,1178,1178,0.12183333333333335,10.761111111111115,11.222222222222252,42.35313333333334,96.72222111111112,95.10555555555554,15.105555555555553,14.794444444444416,12.894444444444451,,51.1087613000756,52.893998998488286,1.258,0.0,0.0,0.0,15.2111111111111,17.80000000000002,13.313888888888883,6.866666666666668,148.72222222222214,651.8333333333331,565.8333333333331,262.2777777777778,714.5742666666666,1077.2653333333333,528.4985,88.72805799999999,63.19999999999998,47.188888888888876,66.03333333333333,91.88888777777777,94.99833333333333,94.94722222222224,95.02222222222223,95.16722222222222,17.972222222222253,16.788888888888902,12.30555555555555,8.283333333333335,15.505555555555565,13.372222222222218,10.402777777777766,8.822222222222223,12.072222222222232,10.777777777777784,10.005555555555562,10.161111111111111,,,,52.01047838246408,51.11637078609221,51.22468527966742,51.493676303854876,,51.992052569916865,51.648403854875305,51.853111347316684,,137,20,5,20
2019-05-17 21:15:00,0.0,10.4666666666667,0.0,37.4717,97.0333333333334,95.1633333333333,13.9666666666667,14.0,12.9666666666667,,51.075162585034,52.6492385487528,,5.79290806718338,0.313097744360902,0,0,0,0,0,0,0,0,0,0.0,5.0,1155,1179,1179,1179,1179,1179,1155,1179,1179,0.011333333333333334,10.677777777777784,6.888888888888919,36.265299999999996,97.17222111111113,95.1183333333333,14.733333333333334,14.555555555555534,12.938888888888899,,51.09349425547998,52.81547346938775,1.3685,0.0,0.0,0.0,13.966666666666669,18.105555555555565,14.255555555555551,8.047222222222222,84.49999999999996,610.5555555555553,596.9999999999999,317.22222222222234,527.2090499999999,1127.6536666666668,620.1968333333333,146.295085,71.69999999999997,45.67222222222222,62.52222222222221,87.47777666666667,95.02499999999999,94.94000000000001,95.00555555555557,95.14277777777778,17.644444444444463,17.266666666666683,13.122222222222218,8.78888888888889,15.577777777777783,13.855555555555553,10.844444444444433,8.936111111111112,12.277777777777784,10.966666666666683,10.077777777777778,10.072222222222228,,,,52.001149501133774,51.12705291005292,51.18962135298563,51.41938416477702,,52.2598507936508,51.61207001133789,51.82820825774753,,137,20,5,21
2019-05-17 21:45:00,0.0,10.1666666666667,0.0,28.4746,97.6999966666667,95.18,13.6,13.7333333333333,12.9,,51.075162585034,52.622456122449,,5.80844867454597,0.313804511278195,0,0,0,0,0,0,0,0,0,0.0,6.0,1156,1180,1180,1180,1180,1180,1156,1180,1180,0.0,10.555555555555566,3.1111111111111356,33.78836666666667,97.34444277777781,95.13555555555554,14.394444444444451,14.322222222222202,12.950000000000017,,51.08280411942555,52.745773261526836,1.3798333333333332,0.0,0.0,0.0,12.75,18.2888888888889,15.094444444444434,9.147222222222227,31.055555555555586,556.9444444444442,625.6666666666665,356.7777777777778,347.9384166666667,1152.5716666666667,712.5631666666667,214.7053,80.09444444444443,45.03333333333333,59.138888888888886,82.63888777777778,95.04944444444443,94.93555555555558,94.99000000000001,95.12,17.1888888888889,17.661111111111133,13.944444444444434,9.38333333333334,15.549999999999999,14.30555555555555,11.327777777777767,9.102777777777778,12.450000000000001,11.194444444444466,10.166666666666663,10.005555555555562,,,,51.99392089002267,51.137743046107346,51.153017101284945,51.36323541194255,,52.51891182917612,51.57723042328043,51.798013681027975,,137,20,5,21
2019-05-17 22:15:00,0.0,10.1666666666667,0.0,29.3,97.6333333333333,95.18,13.3333333333333,13.6,12.8666666666667,,51.0843324263039,52.6135266439909,,5.82400247840657,0.314511278195489,0,0,0,0,0,0,0,0,0,0.0,7.0,1157,1181,1181,1181,1181,1181,1157,1181,1181,0.0,10.450000000000017,0.8333333333333522,31.855633333333333,97.47777611111114,95.15166666666669,14.077777777777783,14.105555555555533,12.944444444444466,,51.079747505668955,52.698255536659104,1.3798333333333332,0.0,0.0,0.0,11.533333333333333,18.361111111111114,15.9,10.208333333333334,19.722222222222253,462.16666666666646,647.8333333333331,421.2222222222222,166.09281666666666,1166.6033333333335,806.4501666666666,283.57116666666667,88.67777777777776,44.58888888888888,55.93888888888889,78.405555,95.07277777777777,94.935,94.97611111111114,95.09333333333332,16.64444444444445,17.9777777777778,14.727777777777769,10.03333333333334,15.450000000000001,14.70555555555555,11.822222222222216,9.341666666666661,12.605555555555549,11.411111111111133,10.277777777777779,9.97777777777778,,,,52.002934996220695,51.142327966742265,51.12707394179893,51.33128518518519,51.6043373393802,52.755819425548,51.546925680272125,51.75724714663644,51.8870450680272,137,20,5,22
2019-05-17 22:45:00,0.0,9.86666666666667,0.0,17.7965,98.5333333333334,95.1733333333333,13.1333333333333,13.4,12.8333333333333,,51.1026721088435,52.6135266439909,,5.83956949558128,0.315218045112782,0,0,0,0,0,0,0,0,0,0.0,8.0,1158,1182,1182,1182,1182,1182,1158,1182,1182,0.0,10.300000000000013,1.8947806286936004e-14,28.4503,97.72777611111114,95.16388888888889,13.788888888888883,13.899999999999984,12.922222222222231,,51.08433242630387,52.661114474678755,1.3175000000000001,0.06233333333333332,0.0,0.0,10.966666666666667,17.661111111111115,16.677777777777784,11.275,16.722222222222253,335.111111111111,685.8333333333331,471.11111111111103,81.17223333333334,1066.8686666666667,909.3433333333332,353.8026666666667,93.85000000000001,47.99444444444443,52.50555555555554,74.52222166666667,95.08999999999999,94.9438888888889,94.9638888888889,95.06777777777778,16.077777777777783,18.155555555555583,15.488888888888882,10.733333333333334,15.2611111111111,15.061111111111117,12.327777777777767,9.647222222222217,12.738888888888885,11.627777777777801,10.427777777777782,9.955555555555557,,,,,51.14385627362057,51.104176379440666,51.29627934618289,51.556606292517024,52.97324962207105,51.52572067271353,51.724017989418,51.8798830073696,137,20,5,22
2019-05-17 23:15:00,0.0,9.73333333333333,0.0,25.6554,97.8666633333333,95.1833333333333,12.9,13.2666666666667,12.8,,51.0843324263039,52.5777967120181,,5.85514974291478,0.315924812030075,0,0,0,0,0,0,0,0,0,0.0,9.0,1159,1183,1183,1183,1183,1183,1159,1183,1183,0.0,10.150000000000018,1.8947806286936004e-14,27.617366666666666,97.77222055555556,95.17277777777777,13.522222222222217,13.70555555555555,12.8888888888889,,51.08433242630387,52.632856821617516,0.5808333333333333,0.7989999999999999,0.0,0.0,10.816666666666668,16.5,17.305555555555568,12.313888888888883,14.611111111111136,233.83333333333326,666.4999999999999,534.9444444444443,53.81556666666666,899.3908333333333,1004.0965,435.38550000000004,95.8444438888889,55.01666666666665,49.38333333333333,70.3611111111111,95.09666666666665,94.96944444444445,94.95500000000003,95.04333333333334,15.549999999999999,18.155555555555583,16.2,11.483333333333334,15.033333333333315,15.333333333333334,12.85,10.002777777777766,12.838888888888883,11.844444444444468,10.59444444444445,9.972222222222223,,,,,51.127072940287235,51.1072209750567,51.25973017762659,51.52249700680274,52.97390360922147,51.71856375661377,51.68471065759638,51.86834724489794,137,20,5,23
2019-05-17 23:45:00,0.0,9.7,0.0,14.3989,98.8,95.1666666666667,12.6666666666667,13.0666666666667,12.7,,51.075162585034,52.5777967120181,,5.87074323728038,0.316631578947368,0,0,0,0,0,0,0,0,0,0.0,10.0,1160,1184,1184,1184,1184,1184,1160,1184,1184,0.0,10.016666666666683,1.8947806286936004e-14,25.51618333333333,97.92777666666667,95.17444444444443,13.266666666666666,13.511111111111118,12.844444444444449,,51.08280411942555,52.609056897203295,0.12183333333333335,1.258,0.0,0.0,10.761111111111115,15.2111111111111,17.80000000000002,13.313888888888883,11.222222222222252,148.72222222222214,651.8333333333331,565.8333333333331,42.35313333333334,714.5742666666666,1077.2653333333333,528.4985,96.72222111111112,63.19999999999998,47.188888888888876,66.03333333333333,95.10555555555554,94.99833333333333,94.94722222222224,95.02222222222223,15.105555555555553,17.972222222222253,16.788888888888902,12.30555555555555,14.794444444444416,15.505555555555565,13.372222222222218,10.402777777777766,12.894444444444451,12.072222222222232,10.777777777777784,10.005555555555562,,,,,51.1087613000756,51.11637078609221,51.22468527966742,51.493676303854876,52.893998998488286,51.992052569916865,51.648403854875305,51.853111347316684,137,20,5,23
2019-05-18 00:15:00,0.0,9.13333333333333,0.0,2.69503,99.7666666666667,95.1433333333333,12.4666666666667,12.9,12.7,,51.0843324263039,52.55989569161,,5.88634999558013,0.317338345864662,0,0,0,0,0,0,0,0,0,0.0,11.0,1161,1185,1185,1185,1185,1185,1161,1185,1185,0.0,9.794444444444453,1.8947806286936004e-14,19.720071666666666,98.38333222222224,95.1711111111111,13.016666666666666,13.327777777777783,12.799999999999999,,51.08433242630387,52.59416642101283,0.011333333333333334,1.3685,0.0,0.0,10.677777777777784,13.966666666666669,18.105555555555565,14.255555555555551,6.888888888888919,84.49999999999996,610.5555555555553,596.9999999999999,36.265299999999996,527.2090499999999,1127.6536666666668,620.1968333333333,97.17222111111113,71.69999999999997,45.67222222222222,62.52222222222221,95.1183333333333,95.02499999999999,94.94000000000001,95.00555555555557,14.733333333333334,17.644444444444463,17.266666666666683,13.122222222222218,14.555555555555534,15.577777777777783,13.855555555555553,10.844444444444433,12.938888888888899,12.277777777777784,10.966666666666683,10.077777777777778,,,,,51.09349425547998,51.12705291005292,51.18962135298563,51.41938416477702,52.81547346938775,52.2598507936508,51.61207001133789,51.82820825774753,138,20,5,0
2019-05-18 00:45:00,0.0,9.0,0.0,5.34177,99.5333333333334,95.1433333333333,12.3,12.7666666666667,12.6,,51.0935022675737,52.5867321995465,,5.90197003474479,0.318045112781955,0,0,0,0,0,0,0,0,0,0.0,12.0,1162,1186,1186,1186,1186,1186,1162,1186,1186,0.0,9.600000000000003,1.8947806286936004e-14,15.864600000000001,98.68888833333335,95.16499999999998,12.800000000000002,13.166666666666684,12.75,,51.087389040060486,52.58821243386242,0.0,1.3798333333333332,0.0,0.0,10.555555555555566,12.75,18.2888888888889,15.094444444444434,3.1111111111111356,31.055555555555586,556.9444444444442,625.6666666666665,33.78836666666667,347.9384166666667,1152.5716666666667,712.5631666666667,97.34444277777781,80.09444444444443,45.03333333333333,59.138888888888886,95.13555555555554,95.04944444444443,94.93555555555558,94.99000000000001,14.394444444444451,17.1888888888889,17.661111111111133,13.944444444444434,14.322222222222202,15.549999999999999,14.30555555555555,11.327777777777767,12.950000000000017,12.450000000000001,11.194444444444466,10.166666666666663,,,,,51.08280411942555,51.137743046107346,51.153017101284945,51.36323541194255,52.745773261526836,52.51891182917612,51.57723042328043,51.798013681027975,138,20,5,0
2019-05-18 01:15:00,0.0,8.83333333333333,0.0,6.4138,99.4333333333333,95.1466666666667,12.1,12.6,12.6,,51.1118299319728,52.5599197278912,,5.91760337173401,0.318751879699248,0,0,0,0,0,0,0,0,0,0.0,13.0,1163,1187,1187,1187,1187,1187,1163,1187,1187,0.0,9.377777777777776,1.8947806286936004e-14,12.050233333333333,98.98888833333335,95.15944444444443,12.59444444444445,13.000000000000016,12.705555555555549,,51.091971957671966,52.5792779478458,0.0,1.3798333333333332,0.0,0.0,10.450000000000017,11.533333333333333,18.361111111111114,15.9,0.8333333333333522,19.722222222222253,462.16666666666646,647.8333333333331,31.855633333333333,166.09281666666666,1166.6033333333335,806.4501666666666,97.47777611111114,88.67777777777776,44.58888888888888,55.93888888888889,95.15166666666669,95.07277777777777,94.935,94.97611111111114,14.077777777777783,16.64444444444445,17.9777777777778,14.727777777777769,14.105555555555533,15.450000000000001,14.70555555555555,11.822222222222216,12.944444444444466,12.605555555555549,11.411111111111133,10.277777777777779,,,,,51.079747505668955,51.142327966742265,51.12707394179893,51.33128518518519,52.698255536659104,52.755819425548,51.546925680272125,51.75724714663644,138,20,5,1
2019-05-18 01:45:00,0.0,8.56666666666667,0.0,0.741069,99.9333333333333,95.1366666666667,11.9,12.4666666666667,12.5333333333333,,51.1301455782313,52.5151942176871,,5.93325002353627,0.319458646616541,0,0,0,0,0,0,0,0,0,0.0,14.0,1164,1188,1188,1188,1188,1188,1164,1188,1188,0.0,9.16111111111111,1.8947806286936004e-14,9.2076615,99.22222166666666,95.15333333333335,12.3888888888889,12.844444444444465,12.65555555555555,,51.0965508692366,52.5628892101285,0.0,1.3175000000000001,0.06233333333333332,0.0,10.300000000000013,10.966666666666667,17.661111111111115,16.677777777777784,1.8947806286936004e-14,16.722222222222253,335.111111111111,685.8333333333331,28.4503,81.17223333333334,1066.8686666666667,909.3433333333332,97.72777611111114,93.85000000000001,47.99444444444443,52.50555555555554,95.16388888888889,95.08999999999999,94.9438888888889,94.9638888888889,13.788888888888883,16.077777777777783,18.155555555555583,15.488888888888882,13.899999999999984,15.2611111111111,15.061111111111117,12.327777777777767,12.922222222222231,12.738888888888885,11.627777777777801,10.427777777777782,,,,,51.08433242630387,51.14385627362057,51.104176379440666,51.29627934618289,52.661114474678755,52.97324962207105,51.52572067271353,51.724017989418,138,20,5,1
2019-05-18 02:15:00,0.0,8.7,0.0,2.61727,99.7666666666666,95.1266666666667,11.7333333333333,12.3333333333333,12.4333333333333,,51.1576130385488,52.5688552154195,0.50835,5.94891000716905,0.320165413533835,0,0,0,0,0,0,0,0,0,0.0,15.0,1165,1189,1189,1189,1189,1189,1165,1189,1189,0.0,8.988888888888889,1.8947806286936004e-14,5.367973166666666,99.53888888888888,95.14388888888891,12.19444444444445,12.688888888888899,12.594444444444434,,51.10876430461075,52.561398960695406,0.0,0.5808333333333333,0.7989999999999999,0.0,10.150000000000018,10.816666666666668,16.5,17.305555555555568,1.8947806286936004e-14,14.611111111111136,233.83333333333326,666.4999999999999,27.617366666666666,53.81556666666666,899.3908333333333,1004.0965,97.77222055555556,95.8444438888889,55.01666666666665,49.38333333333333,95.17277777777777,95.09666666666665,94.96944444444445,94.95500000000003,13.522222222222217,15.549999999999999,18.155555555555583,16.2,13.70555555555555,15.033333333333315,15.333333333333334,12.85,12.8888888888889,12.838888888888883,11.844444444444468,10.59444444444445,,,,,51.08433242630387,51.127072940287235,51.1072209750567,51.25973017762659,52.632856821617516,52.97390360922147,51.71856375661377,51.68471065759638,138,20,5,2
2019-05-18 02:45:00,0.0,8.7,0.0,0.74779,99.9333333333333,95.11,11.6333333333333,12.2,12.3666666666667,,51.1576190476191,52.5688552154195,1.661899,5.96458333967881,0.320872180451128,0,0,0,0,0,0,0,0,0,0.0,16.0,1166,1190,1190,1190,1190,1190,1166,1190,1190,0.0,8.822222222222221,1.8947806286936004e-14,3.092788166666667,99.72777777777776,95.13444444444445,12.022222222222217,12.544444444444451,12.538888888888883,,51.122507048374935,52.5599087112623,0.0,0.12183333333333335,1.258,0.0,10.016666666666683,10.761111111111115,15.2111111111111,17.80000000000002,1.8947806286936004e-14,11.222222222222252,148.72222222222214,651.8333333333331,25.51618333333333,42.35313333333334,714.5742666666666,1077.2653333333333,97.92777666666667,96.72222111111112,63.19999999999998,47.188888888888876,95.17444444444443,95.10555555555554,94.99833333333333,94.94722222222224,13.266666666666666,15.105555555555553,17.972222222222253,16.788888888888902,13.511111111111118,14.794444444444416,15.505555555555565,13.372222222222218,12.844444444444449,12.894444444444451,12.072222222222232,10.777777777777784,,,,,51.08280411942555,51.1087613000756,51.11637078609221,51.22468527966742,52.609056897203295,52.893998998488286,51.992052569916865,51.648403854875305,138,20,5,2
2019-05-18 03:15:00,0.017,8.63333333333333,0.0,-0.372211,100.033333333333,95.1066666666667,11.5,12.1,12.3,,51.1850744897959,52.5688552154195,,5.9802700381411,0.321578947368421,0,0,0,0,0,0,0,0,0,0.0,0.0,1167,1191,1191,1191,1191,1191,1167,1191,1191,0.0028333333333333335,8.738888888888887,1.8947806286936004e-14,2.5815813333333333,99.77222222222214,95.12833333333334,11.8611111111111,12.411111111111117,12.472222222222216,,51.13929739229027,52.56140196523055,0.0,0.011333333333333334,1.3685,0.0,9.794444444444453,10.677777777777784,13.966666666666669,18.105555555555565,1.8947806286936004e-14,6.888888888888919,84.49999999999996,610.5555555555553,19.720071666666666,36.265299999999996,527.2090499999999,1127.6536666666668,98.38333222222224,97.17222111111113,71.69999999999997,45.67222222222222,95.1711111111111,95.1183333333333,95.02499999999999,94.94000000000001,13.016666666666666,14.733333333333334,17.644444444444463,17.266666666666683,13.327777777777783,14.555555555555534,15.577777777777783,13.855555555555553,12.799999999999999,12.938888888888899,12.277777777777784,10.966666666666683,,,,,51.08433242630387,51.09349425547998,51.12705291005292,51.18962135298563,52.59416642101283,52.81547346938775,52.2598507936508,51.61207001133789,138,20,5,3
2019-05-18 03:45:00,0.0,8.66666666666667,0.0,2.98442,99.7333333333333,95.1066666666667,11.4333333333333,11.9333333333333,12.2,,51.1850744897959,52.5420367346939,1.526004,5.99597011966059,0.322285714285714,0,0,0,0,0,0,0,0,0,0.0,1.0,1168,1192,1192,1192,1192,1192,1168,1192,1192,0.0028333333333333335,8.683333333333332,1.8947806286936004e-14,2.188689666666667,99.80555555555547,95.12222222222225,11.716666666666649,12.272222222222217,12.40555555555555,,51.1545594293273,52.55395272108845,0.0,0.0,1.3798333333333332,0.0,9.600000000000003,10.555555555555566,12.75,18.2888888888889,1.8947806286936004e-14,3.1111111111111356,31.055555555555586,556.9444444444442,15.864600000000001,33.78836666666667,347.9384166666667,1152.5716666666667,98.68888833333335,97.34444277777781,80.09444444444443,45.03333333333333,95.16499999999998,95.13555555555554,95.04944444444443,94.93555555555558,12.800000000000002,14.394444444444451,17.1888888888889,17.661111111111133,13.166666666666684,14.322222222222202,15.549999999999999,14.30555555555555,12.75,12.950000000000017,12.450000000000001,11.194444444444466,,,,,51.087389040060486,51.08280411942555,51.137743046107346,51.153017101284945,52.58821243386242,52.745773261526836,52.51891182917612,51.57723042328043,138,20,5,3
2019-05-18 04:15:00,0.0,8.93333333333334,0.0,8.3565,99.2666666666666,95.0833333333333,11.3,11.9,12.2,,51.1942263038549,52.5151942176871,,6.01168360137116,0.322992481203007,0,0,0,0,0,0,0,0,0,0.0,2.0,1169,1193,1193,1193,1193,1193,1169,1193,1193,0.0028333333333333335,8.700000000000001,1.8947806286936004e-14,2.512473,99.77777777777767,95.11166666666668,11.583333333333316,12.15555555555555,12.338888888888883,,51.16829215797432,52.546498469387764,0.0,0.0,1.3798333333333332,0.0,9.377777777777776,10.450000000000017,11.533333333333333,18.361111111111114,1.8947806286936004e-14,0.8333333333333522,19.722222222222253,462.16666666666646,12.050233333333333,31.855633333333333,166.09281666666666,1166.6033333333335,98.98888833333335,97.47777611111114,88.67777777777776,44.58888888888888,95.15944444444443,95.15166666666669,95.07277777777777,94.935,12.59444444444445,14.077777777777783,16.64444444444445,17.9777777777778,13.000000000000016,14.105555555555533,15.450000000000001,14.70555555555555,12.705555555555549,12.944444444444466,12.605555555555549,11.411111111111133,,,,,51.091971957671966,51.079747505668955,51.142327966742265,51.12707394179893,52.5792779478458,52.698255536659104,52.755819425548,51.546925680272125,138,20,5,4
2019-05-18 04:45:00,0.0,8.73333333333333,2.0,0.0,100.0,95.08,11.2666666666667,11.7333333333333,12.1,,51.2216757369614,52.4972992063492,,6.02741050043597,0.323699248120301,0,0,0,0,0,0,0,0,0,0.0,3.0,1170,1194,1194,1194,1194,1194,1170,1194,1194,0.0028333333333333335,8.727777777777778,0.3333333333333523,2.3889615,99.78888888888879,95.10222222222222,11.477777777777767,12.033333333333317,12.266666666666666,,51.18354718442934,52.54351596749811,0.0,0.0,1.3175000000000001,0.06233333333333332,9.16111111111111,10.300000000000013,10.966666666666667,17.661111111111115,1.8947806286936004e-14,1.8947806286936004e-14,16.722222222222253,335.111111111111,9.2076615,28.4503,81.17223333333334,1066.8686666666667,99.22222166666666,97.72777611111114,93.85000000000001,47.99444444444443,95.15333333333335,95.16388888888889,95.08999999999999,94.9438888888889,12.3888888888889,13.788888888888883,16.077777777777783,18.155555555555583,12.844444444444465,13.899999999999984,15.2611111111111,15.061111111111117,12.65555555555555,12.922222222222231,12.738888888888885,11.627777777777801,,,,,51.0965508692366,51.08433242630387,51.14385627362057,51.104176379440666,52.5628892101285,52.661114474678755,52.97324962207105,51.52572067271353,138,20,5,4
2019-05-18 05:15:00,0.0,8.73333333333333,20.3333333333333,0.0,100.0,95.08,11.1666666666667,11.7,12.1,,51.2216757369614,52.479398185941,,6.04315083404745,0.324406015037594,0,0,0,0,0,0,0,0,0,0.0,4.0,1171,1195,1195,1195,1195,1195,1171,1195,1195,0.0028333333333333335,8.733333333333334,3.7222222222222356,1.952749833333333,99.82777777777768,95.09444444444445,11.383333333333333,11.927777777777768,12.211111111111116,,51.19422430083143,52.52860646258503,0.0,0.0,0.5808333333333333,0.7989999999999999,8.988888888888889,10.150000000000018,10.816666666666668,16.5,1.8947806286936004e-14,1.8947806286936004e-14,14.611111111111136,233.83333333333326,5.367973166666666,27.617366666666666,53.81556666666666,899.3908333333333,99.53888888888888,97.77222055555556,95.8444438888889,55.01666666666665,95.14388888888891,95.17277777777777,95.09666666666665,94.96944444444445,12.19444444444445,13.522222222222217,15.549999999999999,18.155555555555583,12.688888888888899,13.70555555555555,15.033333333333315,15.333333333333334,12.594444444444434,12.8888888888889,12.838888888888883,11.844444444444468,,,,,51.10876430461075,51.08433242630387,51.127072940287235,51.1072209750567,52.561398960695406,52.632856821617516,52.97390360922147,51.71856375661377,138,20,5,5
2019-05-18 05:45:00,0.0,8.86666666666667,69.6666666666667,1.1344,99.9,95.09,11.1,11.6333333333333,12.0333333333333,,51.2399613378685,52.4704386621315,,6.05890461942747,0.325112781954887,0,0,0,0,0,0,0,0,0,0.0,5.0,1172,1196,1196,1196,1196,1196,1172,1196,1196,0.0028333333333333335,8.761111111111111,15.333333333333352,2.0171848333333333,99.82222222222215,95.09111111111112,11.29444444444445,11.833333333333316,12.15555555555555,,51.207948015873,52.5122037037037,0.0,0.0,0.12183333333333335,1.258,8.822222222222221,10.016666666666683,10.761111111111115,15.2111111111111,1.8947806286936004e-14,1.8947806286936004e-14,11.222222222222252,148.72222222222214,3.092788166666667,25.51618333333333,42.35313333333334,714.5742666666666,99.72777777777776,97.92777666666667,96.72222111111112,63.19999999999998,95.13444444444445,95.17444444444443,95.10555555555554,94.99833333333333,12.022222222222217,13.266666666666666,15.105555555555553,17.972222222222253,12.544444444444451,13.511111111111118,14.794444444444416,15.505555555555565,12.538888888888883,12.844444444444449,12.894444444444451,12.072222222222232,,,,,51.122507048374935,51.08280411942555,51.1087613000756,51.11637078609221,52.5599087112623,52.609056897203295,52.893998998488286,51.992052569916865,138,20,5,5
2019-05-18 06:15:00,0.0,9.23333333333333,95.0,0.775217,99.9333333333333,95.0966666666666,11.1,11.5666666666667,11.9,,51.1850744897959,52.407703968254,,6.07467187382731,0.32581954887218,0,0,0,0,0,0,0,0,0,0.0,6.0,1173,1197,1197,1197,1197,1197,1173,1197,1197,0.0,8.861111111111112,31.166666666666686,2.2084228333333336,99.80555555555554,95.08944444444444,11.227777777777783,11.744444444444433,12.088888888888883,,51.207948015873,52.48534516250945,0.0028333333333333335,0.0,0.011333333333333334,1.3685,8.738888888888887,9.794444444444453,10.677777777777784,13.966666666666669,1.8947806286936004e-14,1.8947806286936004e-14,6.888888888888919,84.49999999999996,2.5815813333333333,19.720071666666666,36.265299999999996,527.2090499999999,99.77222222222214,98.38333222222224,97.17222111111113,71.69999999999997,95.12833333333334,95.1711111111111,95.1183333333333,95.02499999999999,11.8611111111111,13.016666666666666,14.733333333333334,17.644444444444463,12.411111111111117,13.327777777777783,14.555555555555534,15.577777777777783,12.472222222222216,12.799999999999999,12.938888888888899,12.277777777777784,,,,,51.13929739229027,51.08433242630387,51.09349425547998,51.12705291005292,52.56140196523055,52.59416642101283,52.81547346938775,52.2598507936508,138,20,5,6
2019-05-18 06:45:00,0.0,9.56666666666667,81.6666666666667,0.396402,99.9666666666666,95.0966666666666,11.2333333333333,11.5,11.9,,51.1850744897959,52.2910859410431,,6.09045261452779,0.326526315789474,0,0,0,0,0,0,0,0,0,0.0,7.0,1174,1198,1198,1198,1198,1198,1174,1198,1198,0.0,9.011111111111113,44.7777777777778,1.7770865000000002,99.84444444444442,95.08777777777773,11.19444444444445,11.672222222222217,12.038888888888883,,51.207948015873,52.44352003023431,0.0028333333333333335,0.0,0.0,1.3798333333333332,8.683333333333332,9.600000000000003,10.555555555555566,12.75,1.8947806286936004e-14,1.8947806286936004e-14,3.1111111111111356,31.055555555555586,2.188689666666667,15.864600000000001,33.78836666666667,347.9384166666667,99.80555555555547,98.68888833333335,97.34444277777781,80.09444444444443,95.12222222222225,95.16499999999998,95.13555555555554,95.04944444444443,11.716666666666649,12.800000000000002,14.394444444444451,17.1888888888889,12.272222222222217,13.166666666666684,14.322222222222202,15.549999999999999,12.40555555555555,12.75,12.950000000000017,12.450000000000001,,,,,51.1545594293273,51.087389040060486,51.08280411942555,51.137743046107346,52.55395272108845,52.58821243386242,52.745773261526836,52.51891182917612,138,20,5,6
