,target,.predictions,.gap_predictions,QCF_target#gfRF,target#gfRF,.predictions_fallback,.gapfilled_cumulative
,-,[aux],[aux],[0=measured],-,[aux],[aux]
2020-05-12 16:45:00,2.52023,,,0,2.52023,2.896968579476214,2.52023
2020-05-12 17:15:00,3.63201,,,0,3.63201,3.4433744963809265,6.152240000000001
2020-05-12 17:45:00,3.46001,,,0,3.46001,3.4433744963809265,9.612250000000001
2020-05-12 18:15:00,3.31674,,,0,3.31674,3.1899857999682877,12.92899
2020-05-12 18:45:00,2.9834,,,0,2.9834,3.1899857999682877,15.91239
2020-05-12 19:15:00,3.2170900000000002,,,0,3.2170900000000002,2.9208553365397205,19.12948
2020-05-12 19:45:00,2.56219,,,0,2.56219,2.9208553365397205,21.691670000000002
2020-05-12 20:15:00,3.66284,,,0,3.66284,3.406307563833327,25.35451
2020-05-12 20:45:00,,,,2,3.406307563833327,3.406307563833327,28.760817563833328
2020-05-12 21:15:00,,,,2,3.860532259874858,3.860532259874858,32.62134982370819
2020-05-12 21:45:00,,,,2,3.860532259874858,3.860532259874858,36.481882083583045
2020-05-12 22:15:00,5.4375100000000005,,,0,5.4375100000000005,4.327321817261956,41.91939208358305
2020-05-12 22:45:00,3.5649599999999997,,,0,3.5649599999999997,4.327321817261956,45.48435208358305
2020-05-12 23:15:00,,,,2,3.726623687642923,3.726623687642923,49.21097577122597
2020-05-12 23:45:00,3.434,,,0,3.434,3.726623687642923,52.644975771225965
2020-05-13 00:15:00,9.56185,,,0,9.56185,2.9063060476869786,62.206825771225965
2020-05-13 00:45:00,-2.95287,,,0,-2.95287,2.9063060476869786,59.25395577122597
2020-05-13 01:15:00,,,,2,1.9808456205600027,1.9808456205600027,61.23480139178597
2020-05-13 01:45:00,,,,2,1.9808456205600027,1.9808456205600027,63.215647012345975
2020-05-13 02:15:00,1.37793,,,0,1.37793,1.6835650311314379,64.59357701234597
2020-05-13 02:45:00,2.03917,,,0,2.03917,1.6835650311314379,66.63274701234597
2020-05-13 03:15:00,1.60283,,,0,1.60283,1.6469329065600171,68.23557701234597
2020-05-13 03:45:00,,,,2,1.6469329065600171,1.6469329065600171,69.88250991890598
2020-05-13 04:15:00,2.02695,,,0,2.02695,1.9058911189199994,71.90945991890598
2020-05-13 04:45:00,,,,2,1.9058911189199994,1.9058911189199994,73.81535103782598
2020-05-13 05:15:00,1.9307400000000001,,,0,1.9307400000000001,1.9717272246009587,75.74609103782598
2020-05-13 05:45:00,2.05616,1.912566170000026,,0,2.05616,1.9717272246009587,77.80225103782598
2020-05-13 06:15:00,,1.797569120000026,1.797569120000026,1,1.797569120000026,1.7217166745283117,79.599820157826
2020-05-13 06:45:00,1.58157,1.7349617400000228,,0,1.58157,1.7217166745283117,81.181390157826
2020-05-13 07:15:00,2.07,1.9475295199999956,,0,2.07,1.8736323565619055,83.251390157826
2020-05-13 07:45:00,1.7211699999999999,1.8234071600000088,,0,1.7211699999999999,1.8736323565619055,84.972560157826
2020-05-13 08:15:00,2.1959700000000004,1.9139351499999917,,0,2.1959700000000004,1.763429620274278,87.168530157826
2020-05-13 08:45:00,1.3131499999999998,1.4197224099999863,,0,1.3131499999999998,1.763429620274278,88.48168015782599
2020-05-13 09:15:00,1.15426,1.2875645000000127,,0,1.15426,1.412554654809532,89.63594015782598
2020-05-13 09:45:00,1.5487700000000002,1.537605320000024,,0,1.5487700000000002,1.412554654809532,91.18471015782599
2020-05-13 10:15:00,1.72216,1.6287300300000185,,0,1.72216,1.5758657129881104,92.90687015782599
2020-05-13 10:45:00,1.42495,1.5247866400000176,,0,1.42495,1.5758657129881104,94.33182015782599
2020-05-13 11:15:00,1.75377,1.7001822800000144,,0,1.75377,1.79201437840477,96.08559015782599
2020-05-13 11:45:00,1.8817899999999999,1.786948069999992,,0,1.8817899999999999,1.79201437840477,97.96738015782599
2020-05-13 12:15:00,1.6052600000000001,1.6806194400000112,,0,1.6052600000000001,1.7108224335714262,99.57264015782599
2020-05-13 12:45:00,1.78812,1.7583589099999923,,0,1.78812,1.7108224335714262,101.360760157826
2020-05-13 13:15:00,1.87655,1.7775743499999812,,0,1.87655,1.6473092256359496,103.23731015782599
2020-05-13 13:45:00,1.41424,1.54428462,,0,1.41424,1.6473092256359496,104.651550157826
2020-05-13 14:15:00,,1.4742558900000022,1.4742558900000022,1,1.4742558900000022,1.4022544550361038,106.125806047826
2020-05-13 14:45:00,1.28032,1.3623804600000025,,0,1.28032,1.4022544550361038,107.406126047826
2020-05-13 15:15:00,1.41913,1.4016599199999977,,0,1.41913,1.278973664530949,108.825256047826
2020-05-13 15:45:00,1.1019700000000001,1.2535959000000014,,0,1.1019700000000001,1.278973664530949,109.927226047826
2020-05-13 16:15:00,1.5209,1.487382159999991,,0,1.5209,1.5518624082599912,111.448126047826
2020-05-13 16:45:00,1.65628,1.5907007999999898,,0,1.65628,1.5518624082599912,113.10440604782599
2020-05-13 17:15:00,1.53115,1.5421577500000103,,0,1.53115,1.5597017504523853,114.63555604782599
2020-05-13 17:45:00,1.5818500000000002,1.5491857500000124,,0,1.5818500000000002,1.5597017504523853,116.21740604782599
2020-05-13 18:15:00,1.3784699999999999,1.4666230600000172,,0,1.3784699999999999,1.5443839668690436,117.59587604782598
2020-05-13 18:45:00,1.7015,1.6486918699999853,,0,1.7015,1.5443839668690436,119.29737604782598
2020-05-13 19:15:00,1.53664,1.6014172200000083,,0,1.53664,1.701703696857149,120.83401604782598
2020-05-13 19:45:00,1.93068,1.798037269999993,,0,1.93068,1.701703696857149,122.76469604782598
