,target,.predictions,.gap_predictions,QCF_target#gfRF,target#gfRF,.predictions_fallback,.gapfilled_cumulative
,-,[aux],[aux],[0=measured],-,[aux],[aux]
TIMESTAMP,,,,,,,
2020-05-12 16:45:00,2.52023,2.881500737000017,,0,2.52023,2.891615924476214,2.52023
2020-05-12 17:15:00,3.63201,3.446486002999962,,0,3.63201,3.4433491463809265,6.152240000000001
2020-05-12 17:45:00,3.46001,3.326908137999965,,0,3.46001,3.4433491463809265,9.612250000000001
2020-05-12 18:15:00,3.31674,3.2637859850000477,,0,3.31674,3.188982306634954,12.92899
2020-05-12 18:45:00,2.9834,3.049336125000041,,0,2.9834,3.188982306634954,15.91239
2020-05-12 19:15:00,3.2170900000000002,3.062489868000047,,0,3.2170900000000002,2.902987682927055,19.12948
2020-05-12 19:45:00,2.56219,2.629210399000039,,0,2.56219,2.902987682927055,21.691670000000002
2020-05-12 20:15:00,3.66284,3.102168119999994,,0,3.66284,2.971581774373191,25.35451
2020-05-12 20:45:00,,3.0300835999999935,3.0300835999999935,1,3.0300835999999935,2.971581774373191,28.384593599999995
2020-05-12 21:15:00,,0.7378248360000004,0.7378248360000004,1,0.7378248360000004,-1.4651363079538304,29.122418435999997
2020-05-12 21:45:00,-5.06351,-2.1487705869999796,,0,-5.06351,-1.4651363079538304,24.058908435999996
2020-05-12 22:15:00,5.4375100000000005,4.440926290000053,,0,5.4375100000000005,3.713497637308268,29.496418435999995
2020-05-12 22:45:00,3.5649599999999997,3.5804102400000426,,0,3.5649599999999997,3.713497637308268,33.061378436
2020-05-12 23:15:00,,0.8635993900000054,0.8635993900000054,1,0.8635993900000054,2.208795719637596,33.924977826
2020-05-12 23:45:00,3.434,3.632592710000043,,0,3.434,2.208795719637596,37.358977826
2020-05-13 00:15:00,9.56185,6.501732360000035,,0,9.56185,2.9496605186867635,46.920827826
2020-05-13 00:45:00,-2.95287,-0.2949089100000027,,0,-2.95287,2.9496605186867635,43.967957826
2020-05-13 01:15:00,,1.6162231120000117,1.6162231120000117,1,1.6162231120000117,1.2265450869270995,45.58418093800002
2020-05-13 01:45:00,,0.585984032999998,0.585984032999998,1,0.585984032999998,1.2265450869270995,46.17016497100001
2020-05-13 02:15:00,1.37793,1.5700129420000237,,0,1.37793,1.677763833259054,47.54809497100001
2020-05-13 02:45:00,2.03917,1.9216061020000144,,0,2.03917,1.677763833259054,49.58726497100001
2020-05-13 03:15:00,1.60283,1.6953089620000223,,0,1.60283,1.758363266393227,51.19009497100001
2020-05-13 03:45:00,,1.9199646130000056,1.9199646130000056,1,1.9199646130000056,1.758363266393227,53.11005958400001
2020-05-13 04:15:00,2.02695,1.9602868529999955,,0,2.02695,1.9696455749735415,55.13700958400001
2020-05-13 04:45:00,,1.9769653260000062,1.9769653260000062,1,1.9769653260000062,1.9696455749735415,57.11397491000002
2020-05-13 05:15:00,1.9307400000000001,2.0500912090000125,,0,1.9307400000000001,1.985324420817919,59.04471491000002
2020-05-13 05:45:00,2.05616,1.9720219230000238,,0,2.05616,1.985324420817919,61.100874910000016
2020-05-13 06:15:00,,1.7751774200000237,1.7751774200000237,1,1.7751774200000237,1.7177953503658676,62.87605233000004
2020-05-13 06:45:00,1.58157,1.6594688720000303,,0,1.58157,1.7177953503658676,64.45762233000005
2020-05-13 07:15:00,2.07,1.9049927899999974,,0,2.07,1.8817719368941872,66.52762233000004
2020-05-13 07:45:00,1.7211699999999999,1.8653655060000134,,0,1.7211699999999999,1.8817719368941872,68.24879233000004
2020-05-13 08:15:00,2.1959700000000004,1.9751207029999935,,0,2.1959700000000004,1.7424367234047538,70.44476233000005
2020-05-13 08:45:00,1.3131499999999998,1.4866560659999832,,0,1.3131499999999998,1.7424367234047538,71.75791233000004
2020-05-13 09:15:00,1.15426,1.3937188700000123,,0,1.15426,1.41000292015477,72.91217233000003
2020-05-13 09:45:00,1.5487700000000002,1.6247252590000232,,0,1.5487700000000002,1.41000292015477,74.46094233000004
2020-05-13 10:15:00,1.72216,1.6783293140000184,,0,1.72216,1.5799649970476337,76.18310233000004
2020-05-13 10:45:00,1.42495,1.9375895600000206,,0,1.42495,1.5799649970476337,77.60805233000004
2020-05-13 11:15:00,1.75377,1.8412443220000074,,0,1.75377,1.7942459948333416,79.36182233000004
2020-05-13 11:45:00,1.8817899999999999,1.8687210999999808,,0,1.8817899999999999,1.7942459948333416,81.24361233000003
2020-05-13 12:15:00,1.6052600000000001,1.6397828500000133,,0,1.6052600000000001,1.7196948949523796,82.84887233000003
2020-05-13 12:45:00,1.78812,1.6274533699999953,,0,1.78812,1.7196948949523796,84.63699233000004
2020-05-13 13:15:00,1.87655,1.7708112499999806,,0,1.87655,1.6449449149029731,86.51354233000004
2020-05-13 13:45:00,1.41424,1.5169542700000025,,0,1.41424,1.6449449149029731,87.92778233000004
2020-05-13 14:15:00,,1.4094825300000022,1.4094825300000022,1,1.4094825300000022,1.3777435664889253,89.33726486000005
2020-05-13 14:45:00,1.28032,1.3835219300000023,,0,1.28032,1.3777435664889253,90.61758486000005
2020-05-13 15:15:00,1.41913,1.3946776599999977,,0,1.41913,1.2781972378381365,92.03671486000005
2020-05-13 15:45:00,1.1019700000000001,1.2727957000000005,,0,1.1019700000000001,1.2781972378381365,93.13868486000004
2020-05-13 16:15:00,1.5209,1.46820607199999,,0,1.5209,1.5501229943717312,94.65958486000004
2020-05-13 16:45:00,1.65628,1.5994004399999884,,0,1.65628,1.5501229943717312,96.31586486000003
