,target,.predictions,.gap_predictions,QCF_target#gfRF,target#gfRF,.predictions_fallback,.gapfilled_cumulative
,-,[aux],[aux],[0=measured],-,[aux],[aux]
TIMESTAMP,,,,,,,
2020-05-12 16:15:00,33.850699999999996,21.368837413000016,,0,33.850699999999996,12.993198839744542,33.850699999999996
2020-05-12 16:45:00,-2.8038999999999996,3.5956848600000164,,0,-2.8038999999999996,12.993198839744542,31.046799999999998
2020-05-12 17:15:00,3.16274,3.305199970000048,,0,3.16274,2.569282170285715,34.20954
2020-05-12 17:45:00,-1.92879,1.1536955229999826,,0,-1.92879,2.569282170285715,32.28075
2020-05-12 18:15:00,3.5060700000000002,2.828668509999972,,0,3.5060700000000002,5.02615427725114,35.78682
2020-05-12 18:45:00,6.90085,5.6575667160000025,,0,6.90085,5.02615427725114,42.68767
2020-05-12 19:15:00,1.7894700000000001,3.7098084400000375,,0,1.7894700000000001,3.1904858478748714,44.47714
2020-05-12 19:45:00,,4.067588350000018,4.067588350000018,1,4.067588350000018,3.1904858478748714,48.544728350000014
2020-05-12 20:15:00,4.13472,4.258809130000012,,0,4.13472,4.25440501719537,52.679448350000015
2020-05-12 20:45:00,,4.251961748000007,4.251961748000007,1,4.251961748000007,4.25440501719537,56.93141009800002
2020-05-12 21:15:00,6.91017,8.40679655000005,,0,6.91017,10.66291506190042,63.84158009800002
2020-05-12 21:45:00,18.330099999999998,12.194819141999854,,0,18.330099999999998,10.66291506190042,82.17168009800002
2020-05-12 22:15:00,-1.6321599999999998,-0.16124661000000012,,0,-1.6321599999999998,-1.2587688572481948,80.53952009800003
2020-05-12 22:45:00,-4.27681,0.9072948900000135,,0,-4.27681,-1.2587688572481948,76.26271009800003
2020-05-12 23:15:00,,2.9560661000000055,2.9560661000000055,1,2.9560661000000055,9.795863211879144,79.21877619800003
2020-05-12 23:45:00,21.0529,13.912624220000104,,0,21.0529,9.795863211879144,100.27167619800002
2020-05-13 00:15:00,,8.663131319999987,8.663131319999987,1,8.663131319999987,5.035798454844074,108.93480751800001
2020-05-13 00:45:00,1.17694,4.6917623299999995,,0,1.17694,5.035798454844074,110.11174751800002
2020-05-13 01:15:00,,10.32333121599998,10.32333121599998,1,10.32333121599998,11.194984652960605,120.435078734
2020-05-13 01:45:00,,13.708438990000001,13.708438990000001,1,13.708438990000001,11.194984652960605,134.143517724
2020-05-13 02:15:00,,11.090574509999916,11.090574509999916,1,11.090574509999916,7.5825292129384305,145.23409223399992
2020-05-13 02:45:00,3.85723,7.336718689999851,,0,3.85723,7.5825292129384305,149.0913222339999
2020-05-13 03:15:00,2.18903,5.056452259999927,,0,2.18903,4.235450683468046,151.2803522339999
2020-05-13 03:45:00,,6.127496289999909,6.127496289999909,1,6.127496289999909,4.235450683468046,157.4078485239998
2020-05-13 04:15:00,,-2.514000867000009,-2.514000867000009,1,-2.514000867000009,1.3892802024456787,154.89384765699978
2020-05-13 04:45:00,,4.84101244999997,4.84101244999997,1,4.84101244999997,1.3892802024456787,159.73486010699975
2020-05-13 05:15:00,3.82197,5.3468632119999695,,0,3.82197,1.131970158096018,163.55683010699974
2020-05-13 05:45:00,-1.57117,1.2772656299999923,,0,-1.57117,1.131970158096018,161.98566010699975
2020-05-13 06:15:00,,1.834787549999987,1.834787549999987,1,1.834787549999987,3.600067478784033,163.82044765699973
2020-05-13 06:45:00,,4.889200919999954,4.889200919999954,1,4.889200919999954,3.600067478784033,168.70964857699968
2020-05-13 07:15:00,31.309299999999997,19.371383680000267,,0,31.309299999999997,19.70044194459084,200.0189485769997
2020-05-13 07:45:00,13.521500000000001,8.695406789999947,,0,13.521500000000001,19.70044194459084,213.5404485769997
2020-05-13 08:15:00,,-2.345214839999997,-2.345214839999997,1,-2.345214839999997,-16.78757056609272,211.19523373699968
2020-05-13 08:45:00,-40.9471,-23.857052220000156,,0,-40.9471,-16.78757056609272,170.24813373699968
2020-05-13 09:15:00,,-0.7145033499999965,-0.7145033499999965,1,-0.7145033499999965,1.7459957280413942,169.53363038699968
2020-05-13 09:45:00,6.0979399999999995,1.3201018640000106,,0,6.0979399999999995,1.7459957280413942,175.63157038699967
2020-05-13 10:15:00,-1.6761899999999998,-1.3204970039999975,,0,-1.6761899999999998,4.147709485796008,173.95538038699968
2020-05-13 10:45:00,10.495000000000001,8.200008193999924,,0,10.495000000000001,4.147709485796008,184.45038038699968
2020-05-13 11:15:00,6.31642,7.242019660000058,,0,6.31642,8.807853112559691,190.76680038699968
2020-05-13 11:45:00,12.6147,10.800876720000035,,0,12.6147,8.807853112559691,203.38150038699968
2020-05-13 12:15:00,8.74405,8.421624230000038,,0,8.74405,8.421996843538986,212.12555038699966
2020-05-13 12:45:00,,7.938916332000036,7.938916332000036,1,7.938916332000036,8.421996843538986,220.0644667189997
2020-05-13 13:15:00,23.1417,17.277232610000016,,0,23.1417,12.656165888559553,243.20616671899973
2020-05-13 13:45:00,5.00774,6.98929555000001,,0,5.00774,12.656165888559553,248.21390671899974
2020-05-13 14:15:00,,5.1405619900000135,5.1405619900000135,1,5.1405619900000135,5.304086008055301,253.35446870899975
2020-05-13 14:45:00,,4.145657770000002,4.145657770000002,1,4.145657770000002,5.304086008055301,257.50012647899973
2020-05-13 15:15:00,-21.9636,-9.983586119999929,,0,-21.9636,-6.205332978933037,235.53652647899975
2020-05-13 15:45:00,6.86368,3.8979463799999743,,0,6.86368,-6.205332978933037,242.40020647899973
2020-05-13 16:15:00,3.8608499999999997,4.434884040000025,,0,3.8608499999999997,7.006152937401193,246.26105647899973
